epoch,lr-AdamW,step,train/chroma_l1_epoch,train/chroma_l1_step,train/kl_epoch,train/kl_step,train/l1_epoch,train/l1_step,train/loss_epoch,train/loss_step,train/lpips_epoch,train/lpips_step,train/sat_recon_epoch,train/sat_recon_step,train/sat_target_epoch,train/sat_target_step,val/chroma_l1,val/kl,val/l1,val/loss,val/lpips,val/sat_recon,val/sat_target
,4.6239994003078875e-07,51002,,,,,,,,,,,,,,,,,,,,,
82,,51024,,0.10555101931095123,,0.3568800687789917,,0.17088159918785095,,2.8210599422454834,,0.43871068954467773,,0.6424248218536377,,0.6362019181251526,,,,,,,
82,,51049,,0.09918687492609024,,0.29733601212501526,,0.16259270906448364,,2.6769845485687256,,0.43263548612594604,,0.4353540539741516,,0.4667210876941681,,,,,,,
82,,51074,,0.06419114768505096,,0.311769962310791,,0.09520386904478073,,1.7799173593521118,,0.3170771896839142,,0.45760634541511536,,0.466217041015625,,,,,,,
82,,51099,,0.07928676903247833,,0.2571547329425812,,0.20119045674800873,,2.9830892086029053,,0.46565914154052734,,0.5130223631858826,,0.5270365476608276,,,,,,,
82,,51124,,0.07267794758081436,,0.33257895708084106,,0.1061001718044281,,1.9473876953125,,0.33577314019203186,,0.5910210609436035,,0.571823000907898,,,,,,,
82,,51149,,0.11286289244890213,,0.29861980676651,,0.16316568851470947,,2.6986942291259766,,0.41996583342552185,,0.5218117237091064,,0.5349625945091248,,,,,,,
82,,51174,,0.1371293067932129,,0.3664018511772156,,0.19668297469615936,,3.2069931030273438,,0.43145740032196045,,0.665763258934021,,0.7069844007492065,,,,,,,
82,,51199,,0.09287793189287186,,0.3545951843261719,,0.15144890546798706,,2.614183187484741,,0.44917842745780945,,0.6028589606285095,,0.6259081363677979,,,,,,,
82,,51224,,0.12473437190055847,,0.5052018165588379,,0.16893312335014343,,2.911266565322876,,0.32800865173339844,,0.7487319707870483,,0.7680941820144653,,,,,,,
82,,51249,,0.12489683926105499,,0.30014416575431824,,0.19607853889465332,,3.0784552097320557,,0.4428350329399109,,0.734900176525116,,0.7182921171188354,,,,,,,
82,,51274,,0.115057073533535,,0.3957163989543915,,0.1581524908542633,,2.7147305011749268,,0.3923180103302002,,0.6856787800788879,,0.6807400584220886,,,,,,,
82,,51299,,0.06058187782764435,,0.28358638286590576,,0.13086502254009247,,2.1733741760253906,,0.39939191937446594,,0.5256617069244385,,0.5163285732269287,,,,,,,
82,,51324,,0.08430971205234528,,0.3816837668418884,,0.14267897605895996,,2.4237465858459473,,0.3560869097709656,,0.5472836494445801,,0.5556262135505676,,,,,,,
82,,51349,,0.14312423765659332,,0.35235005617141724,,0.20869681239128113,,3.3439881801605225,,0.44116687774658203,,0.7388484477996826,,0.7843555808067322,,,,,,,
82,,51374,,0.10417251288890839,,0.39224570989608765,,0.1363261342048645,,2.352116584777832,,0.2840917706489563,,0.6171095967292786,,0.6138921976089478,,,,,,,
82,,51399,,0.16020965576171875,,0.4120980203151703,,0.22715213894844055,,3.661046028137207,,0.490778386592865,,0.8256240487098694,,0.833649754524231,,,,,,,
82,,51424,,0.08699700236320496,,0.3028027415275574,,0.13983845710754395,,2.4102981090545654,,0.44811972975730896,,0.5651012659072876,,0.5649371147155762,,,,,,,
82,,51449,,0.07719971984624863,,0.3485561013221741,,0.12744338810443878,,2.250530242919922,,0.39594125747680664,,0.5459461808204651,,0.542873740196228,,,,,,,
82,,51474,,0.062370821833610535,,0.336673378944397,,0.10004564374685287,,1.8756464719772339,,0.34752753376960754,,0.5504198670387268,,0.5555887818336487,,,,,,,
82,,51499,,0.07303797453641891,,0.23006129264831543,,0.13547790050506592,,2.2704319953918457,,0.4472447633743286,,0.4511698782444,,0.47681424021720886,,,,,,,
82,,51524,,0.12222195416688919,,0.5099993348121643,,0.17885196208953857,,2.978778600692749,,0.29784882068634033,,0.7826281785964966,,0.8036215305328369,,,,,,,
82,,51549,,0.08547064661979675,,0.24034638702869415,,0.14216989278793335,,2.2731223106384277,,0.3510979413986206,,0.6311249732971191,,0.6358808875083923,,,,,,,
82,,51574,,0.06262007355690002,,0.3105815649032593,,0.0961562916636467,,1.739857792854309,,0.2780875265598297,,0.49762144684791565,,0.4999755024909973,,,,,,,
82,,51599,,0.13522112369537354,,0.2628011703491211,,0.25247886776924133,,3.666245937347412,,0.47299298644065857,,0.6630964875221252,,0.6587730646133423,,,,,,,
82,,51624,,0.06266525387763977,,0.3602471351623535,,0.10381921380758286,,1.934951663017273,,0.3463389277458191,,0.5759133100509644,,0.5788169503211975,,,,,,,
