epoch,lr-AdamW,step,train/kl_epoch,train/kl_step,train/l1_epoch,train/l1_step,train/loss_epoch,train/loss_step,train/lpips_epoch,train/lpips_step,val/kl,val/l1,val/loss,val/lpips
2,,1599,,0.40669387578964233,,0.12122504413127899,,2.15806245803833,,0.48828125,,,,
2,,1624,,0.42535197734832764,,0.19235238432884216,,2.9215760231018066,,0.51953125,,,,
2,,1649,,0.42780235409736633,,0.15036053955554962,,2.4614455699920654,,0.4765625,,,,
2,,1674,,0.4720158576965332,,0.2122063934803009,,3.1413629055023193,,0.48828125,,,,
2,,1699,,0.4780435264110565,,0.16226133704185486,,2.656506061553955,,0.49609375,,,,
2,,1724,,0.43796980381011963,,0.228349968791008,,3.3152782917022705,,0.5390625,,,,
2,,1749,,0.37926608324050903,,0.11125946044921875,,1.996300220489502,,0.45703125,,,,
2,,1774,,0.3946821391582489,,0.13843393325805664,,2.3224973678588867,,0.494140625,,,,
2,,1778,,,,,,,,,0.46523725986480713,0.19915147125720978,3.9119606018066406,0.524734377861023
2,,1778,0.4517771899700165,,0.18306685984134674,,2.8415870666503906,,0.5026678442955017,,,,,
,0.00029896026854323894,1779,,,,,,,,,,,,
3,,1799,,0.3944593667984009,,0.21433596312999725,,3.285830020904541,,0.55078125,,,,
3,,1824,,0.37754759192466736,,0.23814657330513,,3.486849546432495,,0.5390625,,,,
3,,1849,,0.3267709016799927,,0.20677846670150757,,3.108722448348999,,0.55078125,,,,
3,,1874,,0.35660332441329956,,0.18824255466461182,,2.913424253463745,,0.49609375,,,,
3,,1899,,0.337164968252182,,0.16442494094371796,,2.661715507507324,,0.51171875,,,,
3,,1924,,0.37688881158828735,,0.16380128264427185,,2.7013931274414062,,0.498046875,,,,
3,,1949,,0.35893094539642334,,0.2239740937948227,,3.32501220703125,,0.546875,,,,
3,,1974,,0.4627118408679962,,0.2648336887359619,,3.86193585395813,,0.51953125,,,,
3,,1999,,0.3834077715873718,,0.22159366309642792,,3.326204538345337,,0.53515625,,,,
3,,2024,,0.37660592794418335,,0.19345077872276306,,3.0033230781555176,,0.50390625,,,,
3,,2049,,0.40327194333076477,,0.19297444820404053,,3.0346524715423584,,0.5,,,,
3,,2074,,0.41678571701049805,,0.21360942721366882,,3.25931978225708,,0.498046875,,,,
3,,2099,,0.33765149116516113,,0.18551591038703918,,2.855776786804199,,0.494140625,,,,
3,,2124,,0.38078099489212036,,0.19258517026901245,,3.016554594039917,,0.51953125,,,,
3,,2149,,0.3431479036808014,,0.12750117480754852,,2.256530523300171,,0.466796875,,,,
3,,2174,,0.36342257261276245,,0.15504837036132812,,2.5663206577301025,,0.470703125,,,,
3,,2199,,0.3411456048488617,,0.16179247200489044,,2.596439838409424,,0.466796875,,,,
3,,2224,,0.32694685459136963,,0.2159208357334137,,3.2238473892211914,,0.57421875,,,,
3,,2249,,0.38373690843582153,,0.2060995101928711,,3.1326942443847656,,0.49609375,,,,
3,,2274,,0.40483206510543823,,0.16861090064048767,,2.7406227588653564,,0.447265625,,,,
3,,2299,,0.37971770763397217,,0.22141699492931366,,3.2759339809417725,,0.4921875,,,,
3,,2324,,0.3737197816371918,,0.20099101960659027,,3.0900211334228516,,0.51953125,,,,
3,,2349,,0.3184860348701477,,0.20577280223369598,,3.021785259246826,,0.486328125,,,,
3,,2371,,,,,,,,,0.3891215920448303,0.20011800527572632,3.6914827823638916,0.5229374766349792
3,,2371,0.3638210594654083,,0.1883259117603302,,2.9316012859344482,,0.5026118755340576,,,,,
,0.00029815325108927063,2372,,,,,,,,,,,,
4,,2374,,0.34049612283706665,,0.1764306128025055,,2.906642436981201,,0.50390625,,,,
4,,2399,,0.28894859552383423,,0.1885061264038086,,2.961996078491211,,0.53515625,,,,
4,,2424,,0.32327404618263245,,0.2727011442184448,,3.9073691368103027,,0.57421875,,,,
4,,2449,,0.35947537422180176,,0.20561008155345917,,3.2242579460144043,,0.494140625,,,,
4,,2474,,0.2818182706832886,,0.18140994012355804,,2.828836679458618,,0.486328125,,,,
4,,2499,,0.3202100992202759,,0.19296079874038696,,3.0300018787384033,,0.5,,,,
4,,2524,,0.28021109104156494,,0.16133376955986023,,2.6426398754119873,,0.50390625,,,,
4,,2549,,0.35899052023887634,,0.25082632899284363,,3.657932996749878,,0.4765625,,,,
4,,2574,,0.29561787843704224,,0.14385777711868286,,2.455751895904541,,0.462890625,,,,
4,,2599,,0.28029417991638184,,0.21447739005088806,,3.189856767654419,,0.51953125,,,,
4,,2624,,0.3182254433631897,,0.21132922172546387,,3.2177774906158447,,0.5078125,,,,
4,,2649,,0.31471043825149536,,0.15545174479484558,,2.572333812713623,,0.427734375,,,,
4,,2674,,0.2926156520843506,,0.18700435757637024,,2.9382290840148926,,0.51953125,,,,
4,,2699,,0.2705997824668884,,0.1623365730047226,,2.6502716541290283,,0.51953125,,,,
4,,2724,,0.27035900950431824,,0.19220224022865295,,2.975820541381836,,0.546875,,,,
4,,2749,,0.28006017208099365,,0.15005409717559814,,2.502216339111328,,0.4765625,,,,
4,,2774,,0.30564290285110474,,0.17287421226501465,,2.7940101623535156,,0.4921875,,,,
4,,2799,,0.2905879318714142,,0.19273591041564941,,3.0073676109313965,,0.53515625,,,,
4,,2824,,0.33428606390953064,,0.1873503178358078,,3.0354456901550293,,0.53515625,,,,
4,,2849,,0.25207972526550293,,0.18170218169689178,,2.8170151710510254,,0.52734375,,,,
4,,2874,,0.2568519115447998,,0.17049162089824677,,2.684560537338257,,0.498046875,,,,
4,,2899,,0.30663618445396423,,0.1921539306640625,,3.0355446338653564,,0.5390625,,,,
4,,2924,,0.3279523551464081,,0.21863305568695068,,3.328584909439087,,0.52734375,,,,
4,,2949,,0.24969613552093506,,0.17813698947429657,,2.7534563541412354,,0.50390625,,,,
4,,2964,,,,,,,,,0.28806519508361816,0.20594385266304016,3.4464147090911865,0.522781252861023
4,,2964,0.3027034103870392,,0.1937825083732605,,3.0094528198242188,,0.504057765007019,,,,,
,0.00029711779206048454,2965,,,,,,,,,,,,
5,,2974,,0.24701356887817383,,0.14116445183753967,,2.4517998695373535,,0.484375,,,,
5,,2999,,0.2442847490310669,,0.1343473494052887,,2.3696765899658203,,0.4765625,,,,
5,,3024,,0.28276193141937256,,0.17854732275009155,,2.911921977996826,,0.490234375,,,,
5,,3049,,0.279600590467453,,0.20089296996593475,,3.153656005859375,,0.515625,,,,
5,,3074,,0.2184649109840393,,0.11832237243652344,,2.108363628387451,,0.43359375,,,,
5,,3099,,0.2293584942817688,,0.27252712845802307,,3.8077340126037598,,0.56640625,,,,
5,,3124,,0.23574712872505188,,0.19408559799194336,,2.9986307621002197,,0.52734375,,,,
5,,3149,,0.217067688703537,,0.20352938771247864,,3.090102434158325,,0.56640625,,,,
5,,3174,,0.2751656174659729,,0.23378950357437134,,3.488267421722412,,0.53125,,,,
5,,3199,,0.2334156185388565,,0.1673140972852707,,2.6807479858398438,,0.482421875,,,,
5,,3224,,0.27956080436706543,,0.21600620448589325,,3.308605194091797,,0.51953125,,,,
5,,3249,,0.2578365206718445,,0.1809203326702118,,2.8561325073242188,,0.466796875,,,,
5,,3274,,0.2954379916191101,,0.21630387008190155,,3.3023836612701416,,0.474609375,,,,
5,,3299,,0.27700912952423096,,0.20516344904899597,,3.1651394367218018,,0.490234375,,,,
5,,3324,,0.2867775559425354,,0.18098734319210052,,2.951216697692871,,0.49609375,,,,
5,,3349,,0.3288024663925171,,0.20582149922847748,,3.249192237854004,,0.451171875,,,,
5,,3374,,0.3101434111595154,,0.18434205651283264,,3.023664951324463,,0.482421875,,,,
5,,3399,,0.25760596990585327,,0.164779931306839,,2.694209575653076,,0.466796875,,,,
5,,3424,,0.2413773238658905,,0.16653048992156982,,2.7084038257598877,,0.5,,,,
5,,3449,,0.23989316821098328,,0.17528009414672852,,2.765216827392578,,0.47265625,,,,
5,,3474,,0.24541762471199036,,0.18346714973449707,,2.8731892108917236,,0.486328125,,,,
5,,3499,,0.23657116293907166,,0.14104793965816498,,2.4290926456451416,,0.486328125,,,,
5,,3524,,0.25298839807510376,,0.15303467214107513,,2.5702738761901855,,0.470703125,,,,
5,,3549,,0.26770007610321045,,0.1712852418422699,,2.8015058040618896,,0.486328125,,,,
5,,3557,,,,,,,,,0.252048134803772,0.2166035771369934,3.453930377960205,0.5317500233650208
5,,3557,0.25837329030036926,,0.19905492663383484,,3.078932046890259,,0.5070418119430542,,,,,
,0.00029585548805965143,3558,,,,,,,,,,,,
6,,3574,,0.3102039694786072,,0.23341631889343262,,3.6308703422546387,,0.482421875,,,,
6,,3599,,0.23691430687904358,,0.20263716578483582,,3.1717092990875244,,0.5234375,,,,
6,,3624,,0.18511778116226196,,0.15383878350257874,,2.532134532928467,,0.5078125,,,,
6,,3649,,0.21722541749477386,,0.23154374957084656,,3.4325292110443115,,0.546875,,,,
6,,3674,,0.18156683444976807,,0.22263865172863007,,3.2850308418273926,,0.58203125,,,,
6,,3699,,0.2524639368057251,,0.19184033572673798,,3.0889337062835693,,0.5078125,,,,
6,,3724,,0.21254649758338928,,0.15947553515434265,,2.6526899337768555,,0.5,,,,
6,,3749,,0.25365641713142395,,0.1825619637966156,,2.9563114643096924,,0.46484375,,,,
6,,3774,,0.22871333360671997,,0.17297832667827606,,2.834062099456787,,0.50390625,,,,
6,,3799,,0.24668854475021362,,0.16988138854503632,,2.8502776622772217,,0.50390625,,,,
6,,3824,,0.24553397297859192,,0.20786556601524353,,3.270057439804077,,0.546875,,,,
6,,3849,,0.2029401957988739,,0.20356392860412598,,3.099607229232788,,0.53125,,,,
6,,3874,,0.24545854330062866,,0.22442734241485596,,3.4354770183563232,,0.546875,,,,
6,,3899,,0.22529757022857666,,0.18170645833015442,,2.886986255645752,,0.478515625,,,,
6,,3924,,0.26060181856155396,,0.21524834632873535,,3.3443756103515625,,0.5078125,,,,
6,,3949,,0.279670774936676,,0.2249755859375,,3.474126100540161,,0.490234375,,,,
6,,3974,,0.23297171294689178,,0.21405842900276184,,3.2599475383758545,,0.5078125,,,,
6,,3999,,0.16206398606300354,,0.18840806186199188,,2.8485610485076904,,0.5390625,,,,
6,,4024,,0.2408990114927292,,0.17444662749767303,,2.869013786315918,,0.4921875,,,,
6,,4049,,0.21532857418060303,,0.19502079486846924,,3.0349767208099365,,0.51953125,,,,
6,,4074,,0.2449718415737152,,0.2001381516456604,,3.130760669708252,,0.486328125,,,,
6,,4099,,0.20424795150756836,,0.18247735500335693,,2.884361982345581,,0.5234375,,,,
6,,4124,,0.1802915632724762,,0.17775985598564148,,2.786020278930664,,0.53515625,,,,
6,,4149,,0.22188636660575867,,0.1917705237865448,,3.007969379425049,,0.5078125,,,,
6,,4150,,,,,,,,,0.2244950830936432,0.2199532836675644,3.4017367362976074,0.5287187695503235
6,,4150,0.2269001454114914,,0.20356132090091705,,3.1417787075042725,,0.5105528235435486,,,,,
,0.000294368285468047,4151,,,,,,,,,,,,
7,,4174,,0.18155357241630554,,0.1631266474723816,,2.68764591217041,,0.51171875,,,,
7,,4199,,0.2156638503074646,,0.18934503197669983,,3.0326292514801025,,0.4921875,,,,
7,,4224,,0.20711565017700195,,0.22852954268455505,,3.433986186981201,,0.52734375,,,,
7,,4249,,0.18703311681747437,,0.2267189919948578,,3.363445520401001,,0.53515625,,,,
7,,4274,,0.24823348224163055,,0.237587571144104,,3.6479198932647705,,0.52734375,,,,
7,,4299,,0.16576722264289856,,0.12790118157863617,,2.262641668319702,,0.486328125,,,,
7,,4324,,0.2182256579399109,,0.24371552467346191,,3.595738410949707,,0.50390625,,,,
7,,4349,,0.21524351835250854,,0.22109435498714447,,3.4113614559173584,,0.5546875,,,,
7,,4374,,0.22683735191822052,,0.19212698936462402,,3.0861568450927734,,0.484375,,,,
7,,4399,,0.18732133507728577,,0.24815568327903748,,3.613833427429199,,0.5703125,,,,
7,,4424,,0.20349779725074768,,0.21155384182929993,,3.24946928024292,,0.5234375,,,,
7,,4449,,0.18003398180007935,,0.24284593760967255,,3.5193426609039307,,0.55078125,,,,
7,,4474,,0.22314327955245972,,0.19851741194725037,,3.178041458129883,,0.5234375,,,,
7,,4499,,0.18368850648403168,,0.21586504578590393,,3.2409658432006836,,0.53125,,,,
7,,4524,,0.17505115270614624,,0.23058806359767914,,3.342752695083618,,0.51171875,,,,
7,,4549,,0.2314661145210266,,0.20344309508800507,,3.2327356338500977,,0.50390625,,,,
7,,4574,,0.17299848794937134,,0.23008641600608826,,3.327672243118286,,0.5078125,,,,
7,,4599,,0.20907916128635406,,0.17039553821086884,,2.827286720275879,,0.49609375,,,,
7,,4624,,0.22117725014686584,,0.20720362663269043,,3.225802421569824,,0.490234375,,,,
7,,4649,,0.17486491799354553,,0.21784788370132446,,3.269479751586914,,0.56640625,,,,
7,,4674,,0.1872732937335968,,0.21118846535682678,,3.1893296241760254,,0.515625,,,,
7,,4699,,0.2549265921115875,,0.19990694522857666,,3.2716617584228516,,0.5078125,,,,
7,,4724,,0.20855394005775452,,0.3123602867126465,,4.323483467102051,,0.57421875,,,,
7,,4743,,,,,,,,,0.1932549625635147,0.22339457273483276,3.347304582595825,0.5335937738418579
7,,4743,0.2009764313697815,,0.20866148173809052,,3.2042951583862305,,0.514752209186554,,,,,
,0.00029265847744427303,4744,,,,,,,,,,,,
8,,4749,,0.18568500876426697,,0.27881646156311035,,3.942875862121582,,0.59765625,,,,
8,,4774,,0.18827170133590698,,0.18417510390281677,,2.8987536430358887,,0.4921875,,,,
8,,4799,,0.19837532937526703,,0.2463897317647934,,3.613710641860962,,0.5546875,,,,
8,,4824,,0.16255825757980347,,0.17895697057247162,,2.7772445678710938,,0.5,,,,
8,,4849,,0.22309169173240662,,0.20952829718589783,,3.2723705768585205,,0.5078125,,,,
8,,4874,,0.21474048495292664,,0.21586260199546814,,3.341909885406494,,0.5390625,,,,
8,,4899,,0.18557137250900269,,0.18773865699768066,,2.94581937789917,,0.51171875,,,,
8,,4924,,0.20089590549468994,,0.21718069911003113,,3.3174633979797363,,0.54296875,,,,
8,,4949,,0.15962807834148407,,0.21121537685394287,,3.0812723636627197,,0.490234375,,,,
8,,4974,,0.20149308443069458,,0.19143155217170715,,3.0461385250091553,,0.52734375,,,,
8,,4999,,0.2326367199420929,,0.26110681891441345,,3.84413480758667,,0.53515625,,,,
8,,5024,,0.17609195411205292,,0.17327623069286346,,2.755178928375244,,0.494140625,,,,
8,,5049,,0.22729864716529846,,0.23443196713924408,,3.5340280532836914,,0.5078125,,,,
8,,5074,,0.17523133754730225,,0.2212967872619629,,3.285536766052246,,0.546875,,,,
8,,5099,,0.2129686176776886,,0.22053897380828857,,3.3423423767089844,,0.498046875,,,,
8,,5124,,0.19943931698799133,,0.1911463439464569,,3.0019688606262207,,0.4921875,,,,
8,,5149,,0.2398177683353424,,0.22560016810894012,,3.4461581707000732,,0.470703125,,,,
8,,5174,,0.19987830519676208,,0.22028562426567078,,3.3103036880493164,,0.5078125,,,,
8,,5199,,0.1533382087945938,,0.16031931340694427,,2.5749266147613525,,0.51171875,,,,
8,,5224,,0.19109421968460083,,0.1961747407913208,,3.0506551265716553,,0.515625,,,,
8,,5249,,0.18109242618083954,,0.17473790049552917,,2.788703203201294,,0.498046875,,,,
8,,5274,,0.2022264450788498,,0.18560925126075745,,2.9862093925476074,,0.5234375,,,,
8,,5299,,0.18167640268802643,,0.19839927554130554,,3.079803228378296,,0.55078125,,,,
8,,5324,,0.2061750590801239,,0.2279490828514099,,3.4292659759521484,,0.53125,,,,
8,,5336,,,,,,,,,0.20590724050998688,0.21933569014072418,3.3379223346710205,0.5268437266349792
8,,5336,0.19879812002182007,,0.20839552581310272,,3.1922101974487305,,0.5118603706359863,,,,,
,0.0002907287003883726,5337,,,,,,,,,,,,
9,,5349,,0.21724212169647217,,0.21151047945022583,,3.2668309211730957,,0.5,,,,
9,,5374,,0.20193664729595184,,0.17099004983901978,,2.7786009311676025,,0.462890625,,,,
9,,5399,,0.18360447883605957,,0.2537637948989868,,3.635326385498047,,0.546875,,,,
9,,5424,,0.21024751663208008,,0.21738606691360474,,3.324134349822998,,0.51953125,,,,
9,,5449,,0.2249150276184082,,0.26294684410095215,,3.792494773864746,,0.48828125,,,,
9,,5474,,0.19158995151519775,,0.18367856740951538,,2.905696392059326,,0.494140625,,,,
9,,5499,,0.16622106730937958,,0.19936582446098328,,3.023571491241455,,0.53125,,,,
9,,5524,,0.21237435936927795,,0.21871167421340942,,3.363302230834961,,0.5390625,,,,
9,,5549,,0.22076673805713654,,0.17905651032924652,,2.9470057487487793,,0.494140625,,,,
9,,5574,,0.20412909984588623,,0.20910179615020752,,3.2385616302490234,,0.53515625,,,,
9,,5599,,0.1697123646736145,,0.21214309334754944,,3.161818027496338,,0.53125,,,,
9,,5624,,0.12930336594581604,,0.15851937234401703,,2.4848225116729736,,0.51171875,,,,
9,,5649,,0.22324691712856293,,0.21724745631217957,,3.3617465496063232,,0.51953125,,,,
9,,5674,,0.1897248923778534,,0.1552901268005371,,2.5732479095458984,,0.451171875,,,,
9,,5699,,0.19680021703243256,,0.21395349502563477,,3.272904396057129,,0.54296875,,,,
9,,5724,,0.1972382813692093,,0.20298239588737488,,3.1332576274871826,,0.51171875,,,,
9,,5749,,0.21769529581069946,,0.1789150834083557,,2.9363772869110107,,0.494140625,,,,
9,,5774,,0.17813603579998016,,0.1949164867401123,,3.0109167098999023,,0.52734375,,,,
9,,5799,,0.1829555630683899,,0.23873060941696167,,3.4752354621887207,,0.5390625,,,,
9,,5824,,0.14030584692955017,,0.17542073130607605,,2.6653592586517334,,0.490234375,,,,
9,,5849,,0.19645610451698303,,0.23964881896972656,,3.528825283050537,,0.54296875,,,,
9,,5874,,0.18110013008117676,,0.20847955346107483,,3.114423990249634,,0.486328125,,,,
9,,5899,,0.18561941385269165,,0.20544151961803436,,3.1034610271453857,,0.4921875,,,,
9,,5924,,0.19689162075519562,,0.23803484439849854,,3.4944608211517334,,0.5234375,,,,
9,,5929,,,,,,,,,0.19379480183124542,0.22012001276016235,3.312584638595581,0.5299999713897705
9,,5929,0.19851192831993103,,0.2068534940481186,,3.172158718109131,,0.5080858469009399,,,,,
,0.00028858192987669295,5930,,,,,,,,,,,,
10,,5949,,0.1676216423511505,,0.21350297331809998,,3.173050880432129,,0.53515625,,,,
10,,5974,,0.19220995903015137,,0.20337466895580292,,3.1220953464508057,,0.51171875,,,,
10,,5999,,0.18995079398155212,,0.22673967480659485,,3.3567802906036377,,0.51953125,,,,
10,,6024,,0.20251715183258057,,0.19221919775009155,,3.0258374214172363,,0.49609375,,,,
10,,6049,,0.18986409902572632,,0.20561455190181732,,3.1413626670837402,,0.515625,,,,
10,,6074,,0.227351576089859,,0.2187848687171936,,3.381622076034546,,0.51171875,,,,
10,,6099,,0.20803293585777283,,0.2701442837715149,,3.8802289962768555,,0.5546875,,,,
10,,6124,,0.21787594258785248,,0.2067912071943283,,3.2566962242126465,,0.53515625,,,,
10,,6149,,0.25152868032455444,,0.24567028880119324,,3.7269139289855957,,0.515625,,,,
10,,6174,,0.19542787969112396,,0.20655453205108643,,3.1713602542877197,,0.51953125,,,,
10,,6199,,0.1510210931301117,,0.21137651801109314,,3.094172239303589,,0.52734375,,,,
10,,6224,,0.22203975915908813,,0.1700821816921234,,2.839597463607788,,0.47265625,,,,
10,,6249,,0.1496088206768036,,0.1355661153793335,,2.257612705230713,,0.453125,,,,
10,,6274,,0.1804783195257187,,0.15951049327850342,,2.599430561065674,,0.462890625,,,,
10,,6299,,0.18173256516456604,,0.22409848868846893,,3.3447763919830322,,0.55859375,,,,
10,,6324,,0.1690213531255722,,0.20863863825798035,,3.1090755462646484,,0.515625,,,,
10,,6349,,0.18098492920398712,,0.19934046268463135,,3.0597968101501465,,0.5234375,,,,
10,,6374,,0.1778690367937088,,0.14049063622951508,,2.4346072673797607,,0.49609375,,,,
10,,6399,,0.2006770372390747,,0.21526476740837097,,3.285928726196289,,0.53125,,,,
10,,6424,,0.20798258483409882,,0.1878669261932373,,3.0182418823242188,,0.515625,,,,
10,,6449,,0.23786281049251556,,0.16360613703727722,,2.8008217811584473,,0.451171875,,,,
10,,6474,,0.21949641406536102,,0.17697623372077942,,2.8813765048980713,,0.453125,,,,
10,,6499,,0.15241742134094238,,0.16538122296333313,,2.5993456840515137,,0.48828125,,,,
10,,6522,,,,,,,,,0.18828904628753662,0.22217969596385956,3.3178982734680176,0.5312343835830688
10,,6522,0.19660684466362,,0.2063322514295578,,3.158585786819458,,0.505444347858429,,,,,
,0.00028622147607376214,6523,,,,,,,,,,,,
11,,6524,,0.16013094782829285,,0.19328156113624573,,2.940552234649658,,0.52734375,,,,
11,,6549,,0.1699320673942566,,0.13949452340602875,,2.3734915256500244,,0.46875,,,,
11,,6574,,0.23521722853183746,,0.2419021725654602,,3.573892116546631,,0.44921875,,,,
11,,6599,,0.20710018277168274,,0.18092340230941772,,2.907097339630127,,0.4765625,,,,
11,,6624,,0.19770896434783936,,0.15308967232704163,,2.5966796875,,0.47265625,,,,
11,,6649,,0.20329026877880096,,0.22861894965171814,,3.3823885917663574,,0.486328125,,,,
11,,6674,,0.21643763780593872,,0.2013610452413559,,3.1375327110290527,,0.474609375,,,,
11,,6699,,0.1760261058807373,,0.2273959517478943,,3.3332879543304443,,0.53125,,,,
